Uno	CO-045	Drug_246	0.9458	0.012	0.814	0	12
Uno	CO-045	Drug_1127	0.5016	0.0986	0.438	0	12
Uno	CO-045	Drug_614	0.8611	0.0366	0.954	0	12
Uno	CO-045	Drug_1327	0.5609	0.0356	0.561	0	12
Uno	CO-045	Drug_865	0.7891	0.0742	0.696	0	12
Uno	CO-045	Drug_201	0.8143	0.0383	0.746	0	12
Uno	CO-045	Drug_554	0.6946	0.0597	0.503	0	12
Uno	CO-045	Drug_118	0.9561	0.0212	0.87	0	12
Uno	CO-161	Drug_865	0.7646	0.0681	0.768	0	12
Uno	CO-161	Drug_201	0.8012	0.0267	0.778	0	12
Uno	CO-161	Drug_1327	0.561	0.028	0.59	0	12
Uno	CO-161	Drug_118	0.9668	0.015	1	0	12
Uno	CO-161	Drug_554	0.6858	0.043	0.721	0	12
Uno	CO-161	Drug_557	0.9286	0.0152	0.945	0	12
Uno	CO-161	Drug_246	0.9464	0.0125	0.994	0	12
Uno	CO-161	Drug_1472	0.3939	0.0383	0.365	0	12
Uno	CO-161	Drug_495	0.8514	0.0362	0.817	0	12
Uno	CO-161	Drug_614	0.8132	0.0389	1	0	12
Uno	CO-161	Drug_1127	0.4635	0.0938	0.496	0	12
Uno	CO-161	Drug_293	0.9732	0.0167	0.989	0	12
Uno	CO-161	Drug_601	0.9531	0.0108	0.963	0	12
Uno	CO-161	Drug_908	0.6389	0.0841	0.775	0	12
Uno	CO-161	JNK-IN-8	0.881	0.0233	0.812	0	12
Uno	CO-161	Drug_384	0.8387	0.0562	0.924	0	12
Uno	CO-161	Drug_883	0.9015	0.0212	0.988	0	12
Uno	CO-161	Drug_731	0.951	0.0057	0.983	0	12
Uno	CO-161	Drug_237	0.908	0.0273	0.858	0	12
Uno	CO-161	Drug_194	0.4083	0.0295	0.49	0	12
Uno	CO-161	Drug_721	0.962	0.0141	0.993	0	12
Uno	CO-161	Drug_988	0.3779	0.0433	0.454	0	12
Uno	CO-161	Drug_572	0.7031	0.0414	0.65	0	12
Uno	CO-161	Drug_1078	0.7306	0.036	0.945	0	12
Uno	CO-161	Drug_984	0.7112	0.0738	0.497	0	12
Uno	CO-161	Drug_538	0.8279	0.0363	0.8	0	12
Uno	CO-161	Drug_1220	0.9225	0.0224	0.96	0	12
Uno	CR-034	Drug_201	0.7961	0.0242	0.609	0	12
Uno	CR-034	Drug_865	0.6725	0.0643	0.485	0	12
Uno	CR-034	Drug_1327	0.5555	0.0425	0.373	0	12
Uno	CR-034	Drug_118	0.9464	0.0228	0.928	0	12
Uno	CR-034	Drug_554	0.6676	0.0706	0.639	0	12
Uno	CR-034	Drug_557	0.9153	0.0202	0.811	0	12
Uno	CR-034	Drug_246	0.9281	0.0207	0.882	0	12
Uno	CR-034	Drug_495	0.8334	0.0439	0.777	0	12
Uno	CR-034	Drug_1472	0.3871	0.0345	0.318	0	12
Uno	CR-034	Drug_614	0.8126	0.042	0.819	0	12
Uno	CR-034	Drug_1127	0.4686	0.0626	0.5	0	12
Uno	CR-034	Drug_293	0.9756	0.0236	0.989	0	12
Uno	CR-034	Drug_601	0.9572	0.0175	0.988	0	12
Uno	CR-034	JNK-IN-8	0.8902	0.0274	0.819	0	12
Uno	CR-034	Drug_883	0.8963	0.0187	0.75	0	12
Uno	CR-034	Drug_908	0.5649	0.0673	0.799	0	12
Uno	CR-034	Drug_384	0.8124	0.0612	0.734	0	12
Uno	CR-034	Drug_731	0.9461	0.0185	0.986	0	12
Uno	CR-034	Drug_237	0.8705	0.0328	0.838	0	12
Uno	CR-034	Drug_194	0.3624	0.0473	0.528	0	12
Uno	CR-034	Drug_988	0.3525	0.051	0.192	0	12
Uno	CR-034	Drug_721	0.9376	0.0234	0.896	0	12
Uno	CR-034	Drug_572	0.6776	0.0353	0.616	0	12
Uno	CR-034	Drug_1078	0.7009	0.0488	0.418	0	12
Uno	CR-034	Drug_984	0.7047	0.0904	0.69	0	12
Uno	CR-034	Drug_1220	0.9264	0.0236	0.883	0	12
Uno	CR-034	Drug_538	0.7697	0.0526	0.775	0	12
Uno	HN-044	Drug_201	0.8003	0.0284	0.755	0	12
Uno	HN-044	Drug_1105	0.347	0.0517	0.621	0	12
Uno	HN-044	Drug_554	0.6549	0.0516	0.896	0	12
Uno	HN-044	Drug_953	0.8688	0.0397	1	0	12
Uno	HN-044	Drug_967	0.8494	0.0258	0.837	0	12
Uno	HN-044	Drug_533	0.9119	0.0197	0.927	0	12
Uno	HN-044	Drug_1472	0.3819	0.0646	0.717	0	12
Uno	HN-044	Drug_246	0.9089	0.0179	0.966	0	12
Uno	HN-044	Drug_1127	0.3714	0.0392	0.561	0	12
Uno	HN-044	Drug_614	0.6419	0.0642	0.776	0	12
Uno	HN-044	Drug_42	0.919	0.0316	0.925	0	12
Uno	HN-044	Drug_293	0.9606	0.0145	0.999	0	12
Uno	HN-044	Drug_237	0.8064	0.0363	0.984	0	12
Uno	HN-044	JNK-IN-8	0.8653	0.0343	0.908	0	12
Uno	HN-044	Drug_384	0.8066	0.0459	0.815	0	12
Uno	HN-044	Drug_908	0.4395	0.0606	0.688	0	12
Uno	HN-044	Drug_720	0.9555	0.0156	0.974	0	12
Uno	HN-044	Drug_859	0.9416	0.0128	0.95	0	12
Uno	HN-044	Drug_988	0.3546	0.0275	0.356	0	12
Uno	HN-044	Drug_572	0.6499	0.039	0.903	0	12
Uno	HN-044	Drug_1078	0.5106	0.0531	0.562	0	12
Uno	HN-044	Drug_194	0.3073	0.0516	0.376	0	12
Uno	HN-044	Drug_1220	0.8908	0.0308	0.858	0	12
Uno	HN-044	Drug_728	0.6037	0.0351	0.614	0	12
Uno	HN-044	Drug_538	0.7124	0.0409	0.944	0	12
Uno	HN-044	Drug_984	0.7675	0.0589	0.752	0	12
Uno	HN-044	Drug_1168	0.783	0.0327	0.856	0	12
Uno	CR-010	Drug_601	0.9761	0.0148	0.873	0	12
Uno	CR-010	Drug_293	0.9797	0.0167	0.919	0	12
Uno	CR-010	Drug_237	0.9328	0.0165	0.898	0	12
Uno	CR-010	Drug_883	0.9359	0.0209	0.854	0	12
Uno	CR-010	JNK-IN-8	0.9184	0.0257	0.848	0	12
Uno	CR-010	Drug_908	0.6302	0.1204	0.738	0	12
Uno	CR-010	Drug_384	0.8437	0.0653	0.868	0	12
Uno	CR-010	Drug_731	0.9676	0.0169	0.982	0	12
Uno	CR-010	Drug_572	0.7348	0.0289	0.576	0	12
Uno	CR-010	Drug_988	0.4111	0.0653	0.252	0	12
Uno	CR-010	Drug_721	0.9636	0.0161	0.956	0	12
Uno	CR-010	Drug_1078	0.7986	0.0576	0.467	0	12
Uno	CR-010	Drug_194	0.4811	0.0822	0.608	0	12
Uno	CR-010	Drug_538	0.8655	0.0442	0.82	0	12
Uno	CR-010	Drug_1220	0.9445	0.0142	0.95	0	12
Uno	CR-010	Drug_984	0.7785	0.0722	0.867	0	12
Uno	CR-010	Drug_1327	0.5821	0.0288	0.543	0	12
Uno	CR-010	Drug_201	0.824	0.027	0.855	0	12
Uno	CR-010	Drug_865	0.7558	0.0588	0.697	0	12
Uno	CR-010	Drug_554	0.7269	0.0515	0.777	0	12
Uno	CR-010	Drug_118	0.9606	0.0167	0.884	0	12
Uno	CR-010	Drug_495	0.8947	0.0316	0.804	0	12
Uno	CR-010	Drug_1472	0.4692	0.0925	0.272	0	12
Uno	CR-010	Drug_246	0.9673	0.0136	0.94	0	12
Uno	CR-010	Drug_557	0.9284	0.0128	0.957	0	12
Uno	CR-010	Drug_1127	0.5444	0.1043	0.397	0	12
Uno	CR-010	Drug_614	0.8304	0.084	0.703	0	12
Uno	CR-007	Drug_237	0.8818	0.0383	0.918	0	12
Uno	CR-007	Drug_731	0.9485	0.0122	0.915	0	12
Uno	CR-007	JNK-IN-8	0.8702	0.0233	0.96	0	12
Uno	CR-007	Drug_908	0.702	0.074	0.709	0	12
Uno	CR-007	Drug_883	0.9111	0.0218	0.866	0	12
Uno	CR-007	Drug_384	0.777	0.048	0.748	0	12
Uno	CR-007	Drug_601	0.9472	0.0133	0.993	0	12
Uno	CR-007	Drug_293	0.9434	0.0482	0.996	0	12
Uno	CR-007	Drug_1220	0.9091	0.0326	0.918	0	12
Uno	CR-007	Drug_538	0.7948	0.043	0.925	0	12
Uno	CR-007	Drug_984	0.675	0.0863	0.831	0	12
Uno	CR-007	Drug_988	0.3812	0.0502	0.343	0	12
Uno	CR-007	Drug_721	0.956	0.0145	0.999	0	12
Uno	CR-007	Drug_1078	0.6999	0.0359	0.631	0	12
Uno	CR-007	Drug_572	0.7122	0.0302	0.714	0	12
Uno	CR-007	Drug_194	0.4855	0.0744	0.498	0	12
Uno	CR-007	Drug_554	0.6485	0.0617	0.754	0	12
Uno	CR-007	Drug_118	0.9448	0.0298	0.989	0	12
Uno	CR-007	Drug_1327	0.6369	0.033	0.467	0	12
Uno	CR-007	Drug_201	0.7875	0.0189	0.839	0	12
Uno	CR-007	Drug_865	0.7556	0.0412	0.831	0	12
Uno	CR-007	Drug_1127	0.4729	0.0459	0.672	0	12
Uno	CR-007	Drug_614	0.8087	0.0555	0.72	0	12
Uno	CR-007	Drug_495	0.8289	0.0339	0.886	0	12
Uno	CR-007	Drug_1472	0.4001	0.0487	0.496	0	12
Uno	CR-007	Drug_557	0.921	0.0157	0.901	0	12
Uno	CR-007	Drug_246	0.9332	0.0201	0.975	0	12
Uno	HN-052	Drug_42	0.9424	0.0208	0.882	0	12
Uno	HN-052	Drug_293	0.9655	0.0215	0.909	0	12
Uno	HN-052	Drug_237	0.9112	0.0185	0.965	0	12
Uno	HN-052	JNK-IN-8	0.9122	0.0246	0.824	0	12
Uno	HN-052	Drug_384	0.7805	0.0277	0.743	0	12
Uno	HN-052	Drug_908	0.6488	0.0988	0.537	0	12
Uno	HN-052	Drug_720	0.9637	0.0139	0.919	0	12
Uno	HN-052	Drug_859	0.9592	0.0075	0.944	0	12
Uno	HN-052	Drug_1078	0.6274	0.0493	0.62	0	12
Uno	HN-052	Drug_988	0.4423	0.0355	0.369	0	12
Uno	HN-052	Drug_572	0.7678	0.0536	0.651	0	12
Uno	HN-052	Drug_194	0.4953	0.067	0.332	0	12
Uno	HN-052	Drug_538	0.859	0.0188	0.756	0	12
Uno	HN-052	Drug_728	0.653	0.022	0.649	0	12
Uno	HN-052	Drug_1220	0.8837	0.0494	0.885	0	12
Uno	HN-052	Drug_1168	0.8819	0.0419	0.771	0	12
Uno	HN-052	Drug_984	0.8317	0.0258	0.784	0	12
Uno	HN-052	Drug_1105	0.6934	0.1116	0.215	0	12
Uno	HN-052	Drug_201	0.8157	0.0282	0.773	0	12
Uno	HN-052	Drug_554	0.8051	0.0496	0.535	0	12
Uno	HN-052	Drug_953	0.927	0.0134	0.958	0	12
Uno	HN-052	Drug_533	0.9319	0.018	0.937	0	12
Uno	HN-052	Drug_967	0.875	0.0334	0.857	0	12
Uno	HN-052	Drug_1472	0.6358	0.0556	0.439	0	12
Uno	HN-052	Drug_246	0.9422	0.011	0.832	0	12
Uno	HN-052	Drug_1127	0.6582	0.0604	0.219	0	12
Uno	HN-052	Drug_614	0.7385	0.0528	0.754	0	12
Uno	CO-049	Drug_1220	0.934	0.0191	1	0	12
Uno	CO-049	Drug_538	0.832	0.0773	0.788	0	12
Uno	CO-049	Drug_984	0.7064	0.098	0.174	0	12
Uno	CO-049	Drug_721	0.9526	0.0142	1	0	12
Uno	CO-049	Drug_988	0.353	0.0303	0.354	0	12
Uno	CO-049	Drug_572	0.7115	0.0405	0.727	0	12
Uno	CO-049	Drug_1078	0.7189	0.0522	0.986	0	12
Uno	CO-049	Drug_194	0.3677	0.047	0.453	0	12
Uno	CO-049	Drug_237	0.9151	0.0218	1	0	12
Uno	CO-049	JNK-IN-8	0.8862	0.0184	0.868	0	12
Uno	CO-049	Drug_883	0.9212	0.0219	1	0	12
Uno	CO-049	Drug_908	0.6128	0.1351	0.717	0	12
Uno	CO-049	Drug_731	0.9613	0.0105	0.978	0	12
Uno	CO-049	Drug_384	0.7562	0.0703	0.978	0	12
Uno	CO-049	Drug_601	0.953	0.0131	0.888	0	12
Uno	CO-049	Drug_293	0.9808	0.0184	1	0	12
Uno	CO-049	Drug_1127	0.4495	0.0575	0.283	0	12
Uno	CO-049	Drug_614	0.6758	0.1007	0.837	0	12
Uno	CO-049	Drug_1472	0.3795	0.0743	0.354	0	12
Uno	CO-049	Drug_495	0.8688	0.0288	0.807	0	12
Uno	CO-049	Drug_557	0.9382	0.0205	0.843	0	12
Uno	CO-049	Drug_246	0.9554	0.0143	0.994	0	12
Uno	CO-049	Drug_554	0.6892	0.0409	0.644	0	12
Uno	CO-049	Drug_118	0.9439	0.0299	1	0	12
Uno	CO-049	Drug_1327	0.576	0.0284	0.684	0	12
Uno	CO-049	Drug_865	0.7513	0.0609	0.751	0	12
Uno	CO-049	Drug_201	0.8326	0.0319	0.819	0	12
Uno	HN-051	Drug_194	0.3708	0.0649	0.345	0	12
Uno	HN-051	Drug_988	0.3986	0.048	0.462	0	12
Uno	HN-051	Drug_572	0.7069	0.0285	0.666	0	12
Uno	HN-051	Drug_1078	0.6516	0.0673	0.652	0	12
Uno	HN-051	Drug_984	0.7935	0.0403	0.633	0	12
Uno	HN-051	Drug_1168	0.8715	0.0266	0.738	0	12
Uno	HN-051	Drug_728	0.6242	0.0192	0.837	0	12
Uno	HN-051	Drug_538	0.8144	0.0387	0.531	0	12
Uno	HN-051	Drug_1220	0.9245	0.0229	0.887	0	12
Uno	HN-051	Drug_42	0.945	0.0175	0.894	0	12
Uno	HN-051	Drug_293	0.9732	0.0324	0.933	0	12
Uno	HN-051	Drug_720	0.9658	0.014	0.947	0	12
Uno	HN-051	Drug_859	0.9532	0.0129	0.994	0	12
Uno	HN-051	JNK-IN-8	0.888	0.0224	0.986	0	12
Uno	HN-051	Drug_908	0.523	0.0751	0.29	0	12
Uno	HN-051	Drug_384	0.8384	0.0359	0.997	0	12
Uno	HN-051	Drug_237	0.8927	0.0201	0.842	0	12
Uno	HN-051	Drug_246	0.9558	0.0164	0.816	0	12
Uno	HN-051	Drug_1472	0.4341	0.0914	0.549	0	12
Uno	HN-051	Drug_614	0.7234	0.0562	0.7	0	12
Uno	HN-051	Drug_1127	0.4875	0.0994	0.523	0	12
Uno	HN-051	Drug_201	0.8199	0.0181	0.872	0	12
Uno	HN-051	Drug_1105	0.4992	0.1543	0.5	0	12
Uno	HN-051	Drug_967	0.8653	0.0157	0.848	0	12
Uno	HN-051	Drug_533	0.9361	0.0161	0.882	0	12
Uno	HN-051	Drug_953	0.9107	0.0258	0.92	0	12
Uno	HN-051	Drug_554	0.7169	0.0438	0.742	0	12
Uno	HN-045	Drug_953	0.8959	0.0191	0.896	0	12
Uno	HN-045	Drug_533	0.8945	0.0236	0.925	0	12
Uno	HN-045	Drug_967	0.826	0.0459	0.927	0	12
Uno	HN-045	Drug_554	0.6958	0.0594	0.839	0	12
Uno	HN-045	Drug_201	0.7959	0.0432	0.82	0	12
Uno	HN-045	Drug_1105	0.3892	0.0529	0.828	0	12
Uno	HN-045	Drug_614	0.6405	0.0567	0.827	0	12
Uno	HN-045	Drug_1127	0.3755	0.0346	0.758	0	12
Uno	HN-045	Drug_246	0.9233	0.0312	0.98	0	12
Uno	HN-045	Drug_1472	0.3871	0.0713	0.601	0	12
Uno	HN-045	JNK-IN-8	0.861	0.0328	0.882	0	12
Uno	HN-045	Drug_384	0.7619	0.0314	0.954	0	12
Uno	HN-045	Drug_908	0.5619	0.0743	0.593	0	12
Uno	HN-045	Drug_859	0.9408	0.0091	0.985	0	12
Uno	HN-045	Drug_720	0.9443	0.0138	0.957	0	12
Uno	HN-045	Drug_237	0.7662	0.0586	0.951	0	12
Uno	HN-045	Drug_42	0.9216	0.0449	0.93	0	12
Uno	HN-045	Drug_293	0.9538	0.061	0.982	0	12
Uno	HN-045	Drug_1168	0.7857	0.0402	0.922	0	12
Uno	HN-045	Drug_984	0.5506	0.1248	0.849	0	12
Uno	HN-045	Drug_538	0.7106	0.0583	0.863	0	12
Uno	HN-045	Drug_728	0.5935	0.0423	0.778	0	12
Uno	HN-045	Drug_1220	0.8154	0.0666	0.943	0	12
Uno	HN-045	Drug_194	0.4369	0.0735	0.65	0	12
Uno	HN-045	Drug_1078	0.5201	0.0941	0.764	0	12
Uno	HN-045	Drug_988	0.3724	0.0417	0.682	0	12
Uno	HN-045	Drug_572	0.639	0.0549	0.821	0	12
Uno	CO-006	Drug_1220	0.9288	0.0306	0.997	0	12
Uno	CO-006	Drug_538	0.8948	0.0364	0.928	0	12
Uno	CO-006	Drug_984	0.8094	0.0624	0.826	0	12
Uno	CO-006	Drug_572	0.8249	0.0601	0.754	0	12
Uno	CO-006	Drug_988	0.4798	0.0843	0.706	0	12
Uno	CO-006	Drug_721	0.9508	0.0176	1	0	12
Uno	CO-006	Drug_1078	0.7322	0.0706	0.949	0	12
Uno	CO-006	Drug_194	0.5785	0.091	0.656	0	12
Uno	CO-006	Drug_237	0.9355	0.0198	1	0	12
Uno	CO-006	Drug_908	0.6856	0.1016	1	0	12
Uno	CO-006	JNK-IN-8	0.9061	0.022	0.971	0	12
Uno	CO-006	Drug_883	0.913	0.0638	0.999	0	12
Uno	CO-006	Drug_731	0.9533	0.0113	0.956	0	12
Uno	CO-006	Drug_384	0.7924	0.0715	0.738	0	12
Uno	CO-006	Drug_601	0.9545	0.0178	1	0	12
Uno	CO-006	Drug_293	0.9585	0.0236	1	0	12
Uno	CO-006	Drug_1127	0.7827	0.0662	1	0	12
Uno	CO-006	Drug_614	0.7962	0.0627	1	0	12
Uno	CO-006	Drug_1472	0.6601	0.0623	0.995	0	12
Uno	CO-006	Drug_495	0.8986	0.0418	1	0	12
Uno	CO-006	Drug_557	0.9326	0.0159	0.978	0	12
Uno	CO-006	Drug_246	0.9584	0.0118	1	0	12
Uno	CO-006	Drug_554	0.857	0.0481	0.961	0	12
Uno	CO-006	Drug_118	0.9607	0.0315	1	0	12
Uno	CO-006	Drug_1327	0.5869	0.0416	0.738	0	12
Uno	CO-006	Drug_865	0.7799	0.0715	0.912	0	12
Uno	CO-006	Drug_201	0.8793	0.0524	0.882	0	12
Uno	HN-252	Drug_194	0.3789	0.0662	0.609	0	12
Uno	HN-252	Drug_1078	0.6207	0.0744	0.864	0	12
Uno	HN-252	Drug_988	0.3998	0.0481	0.907	0	12
Uno	HN-252	Drug_572	0.6912	0.0504	0.896	0	12
Uno	HN-252	Drug_1168	0.8449	0.0318	0.772	0	12
Uno	HN-252	Drug_984	0.7993	0.0607	0.802	0	12
Uno	HN-252	Drug_728	0.6424	0.0357	0.956	0	12
Uno	HN-252	Drug_1220	0.9181	0.0171	0.945	0	12
Uno	HN-252	Drug_538	0.7347	0.0732	0.643	0	12
Uno	HN-252	Drug_42	0.9277	0.0343	0.907	0	12
Uno	HN-252	Drug_293	0.9699	0.0112	0.976	0	12
Uno	HN-252	JNK-IN-8	0.8866	0.0282	0.952	0	12
Uno	HN-252	Drug_384	0.8614	0.0494	0.749	0	12
Uno	HN-252	Drug_908	0.4635	0.0466	0.631	0	12
Uno	HN-252	Drug_859	0.9492	0.0147	0.993	0	12
Uno	HN-252	Drug_720	0.9508	0.0111	0.909	0	12
Uno	HN-252	Drug_237	0.8442	0.0377	0.805	0	12
Uno	HN-252	Drug_246	0.9236	0.015	0.999	0	12
Uno	HN-252	Drug_1472	0.4349	0.0926	0.682	0	12
Uno	HN-252	Drug_614	0.7515	0.0495	0.716	0	12
Uno	HN-252	Drug_1127	0.4284	0.0708	0.772	0	12
Uno	HN-252	Drug_201	0.8032	0.0231	1	0	12
Uno	HN-252	Drug_1105	0.4406	0.0551	0.789	0	12
Uno	HN-252	Drug_953	0.8704	0.0346	0.918	0	12
Uno	HN-252	Drug_533	0.91	0.024	0.937	0	12
Uno	HN-252	Drug_967	0.8518	0.0346	1	0	12
Uno	HN-252	Drug_554	0.6904	0.0872	0.878	0	12
Uno	HN-179	Drug_554	0.7682	0.0483	0.776	0	12
Uno	HN-179	Drug_953	0.9254	0.0151	0.952	0	12
Uno	HN-179	Drug_967	0.8758	0.0259	0.898	0	12
Uno	HN-179	Drug_533	0.9239	0.0147	0.984	0	12
Uno	HN-179	Drug_201	0.8354	0.0195	0.867	0	12
Uno	HN-179	Drug_1105	0.5129	0.0729	0.559	0	12
Uno	HN-179	Drug_1127	0.5753	0.1012	0.548	0	12
Uno	HN-179	Drug_614	0.7168	0.0313	0.46	0	12
Uno	HN-179	Drug_1472	0.5463	0.0869	0.543	0	12
Uno	HN-179	Drug_246	0.9409	0.0149	1	0	12
Uno	HN-179	Drug_237	0.8908	0.0205	0.936	0	12
Uno	HN-179	JNK-IN-8	0.8912	0.0314	0.999	0	12
Uno	HN-179	Drug_908	0.5911	0.0827	0.382	0	12
Uno	HN-179	Drug_384	0.832	0.0387	0.644	0	12
Uno	HN-179	Drug_720	0.9633	0.0127	0.975	0	12
Uno	HN-179	Drug_859	0.9596	0.0069	0.967	0	12
Uno	HN-179	Drug_42	0.9376	0.0123	0.942	0	12
Uno	HN-179	Drug_293	0.9728	0.0309	0.999	0	12
Uno	HN-179	Drug_538	0.8332	0.0459	0.954	0	12
Uno	HN-179	Drug_728	0.6461	0.0369	0.615	0	12
Uno	HN-179	Drug_1220	0.9066	0.0364	0.943	0	12
Uno	HN-179	Drug_984	0.8165	0.0379	0.947	0	12
Uno	HN-179	Drug_1168	0.8466	0.0357	0.77	0	12
Uno	HN-179	Drug_988	0.4189	0.0376	0.441	0	12
Uno	HN-179	Drug_572	0.7604	0.0472	0.759	0	12
Uno	HN-179	Drug_1078	0.6024	0.0706	0.595	0	12
Uno	HN-179	Drug_194	0.46	0.0624	0.345	0	12
Uno	HN-069	Drug_246	0.9273	0.0162	0.987	0	12
Uno	HN-069	Drug_1472	0.4577	0.0765	0.775	0	12
Uno	HN-069	Drug_614	0.5958	0.0286	0.671	0	12
Uno	HN-069	Drug_1127	0.4385	0.061	0.912	0	12
Uno	HN-069	Drug_1105	0.4413	0.077	0.931	0	12
Uno	HN-069	Drug_201	0.8041	0.026	0.83	0	12
Uno	HN-069	Drug_953	0.9086	0.0306	0.994	0	12
Uno	HN-069	Drug_533	0.9255	0.0161	0.914	0	12
Uno	HN-069	Drug_967	0.8738	0.0238	0.822	0	12
Uno	HN-069	Drug_554	0.7199	0.0411	0.886	0	12
Uno	HN-069	Drug_194	0.3719	0.0428	0.643	0	12
Uno	HN-069	Drug_572	0.7019	0.0313	0.922	0	12
Uno	HN-069	Drug_988	0.3832	0.0223	0.287	0	12
Uno	HN-069	Drug_1078	0.5598	0.0408	0.407	0	12
Uno	HN-069	Drug_984	0.8189	0.0475	0.77	0	12
Uno	HN-069	Drug_1168	0.8509	0.0506	0.76	0	12
Uno	HN-069	Drug_728	0.603	0.0278	0.655	0	12
Uno	HN-069	Drug_538	0.7677	0.069	0.835	0	12
Uno	HN-069	Drug_1220	0.8769	0.0493	0.832	0	12
Uno	HN-069	Drug_293	0.9834	0.026	0.99	0	12
Uno	HN-069	Drug_42	0.9177	0.026	0.996	0	12
Uno	HN-069	Drug_384	0.7419	0.0373	0.875	0	12
Uno	HN-069	JNK-IN-8	0.8812	0.0296	0.915	0	12
Uno	HN-069	Drug_908	0.4868	0.0722	0.857	0	12
Uno	HN-069	Drug_859	0.9545	0.0118	0.996	0	12
Uno	HN-069	Drug_720	0.9554	0.0132	1	0	12
Uno	HN-069	Drug_237	0.8462	0.0536	0.876	0	12
Uno	HN-064	Drug_1168	0.8663	0.0339	0.82	0	12
Uno	HN-064	Drug_984	0.7976	0.0598	0.84	0	12
Uno	HN-064	Drug_728	0.6296	0.0321	0.643	0	12
Uno	HN-064	Drug_538	0.8423	0.0319	0.871	0	12
Uno	HN-064	Drug_1220	0.8765	0.0406	0.867	0	12
Uno	HN-064	Drug_194	0.4932	0.0541	0.627	0	12
Uno	HN-064	Drug_572	0.7233	0.0298	0.82	0	12
Uno	HN-064	Drug_988	0.4147	0.0418	0.505	0	12
Uno	HN-064	Drug_1078	0.5481	0.0711	0.621	0	12
Uno	HN-064	Drug_859	0.9636	0.0097	0.995	0	12
Uno	HN-064	Drug_720	0.9671	0.0108	0.972	0	12
Uno	HN-064	JNK-IN-8	0.8979	0.0221	0.814	0	12
Uno	HN-064	Drug_908	0.6945	0.0909	0.567	0	12
Uno	HN-064	Drug_384	0.768	0.0511	0.703	0	12
Uno	HN-064	Drug_237	0.8966	0.0319	0.925	0	12
Uno	HN-064	Drug_293	0.9598	0.0292	0.976	0	12
Uno	HN-064	Drug_42	0.9449	0.0235	0.906	0	12
Uno	HN-064	Drug_614	0.7299	0.0452	0.762	0	12
Uno	HN-064	Drug_1127	0.5192	0.0832	0.787	0	12
Uno	HN-064	Drug_246	0.9472	0.0136	1	0	12
Uno	HN-064	Drug_1472	0.5498	0.0438	0.368	0	12
Uno	HN-064	Drug_967	0.8751	0.0233	0.848	0	12
Uno	HN-064	Drug_533	0.9261	0.0139	0.945	0	12
Uno	HN-064	Drug_953	0.9322	0.0206	0.975	0	12
Uno	HN-064	Drug_554	0.7677	0.0417	0.942	0	12
Uno	HN-064	Drug_201	0.8126	0.0274	0.824	0	12
Uno	HN-064	Drug_1105	0.508	0.0887	0.959	0	12
Uno	HN-237	Drug_554	0.6903	0.0274	0.644	0	12
Uno	HN-237	Drug_967	0.8382	0.0397	0.969	0	12
Uno	HN-237	Drug_533	0.9189	0.0166	0.792	0	12
Uno	HN-237	Drug_953	0.8856	0.0471	0.921	0	12
Uno	HN-237	Drug_1105	0.4642	0.0759	0.396	0	12
Uno	HN-237	Drug_201	0.8096	0.0347	0.763	0	12
Uno	HN-237	Drug_1127	0.4869	0.0702	0.375	0	12
Uno	HN-237	Drug_614	0.6552	0.053	0.778	0	12
Uno	HN-237	Drug_1472	0.419	0.0953	0.569	0	12
Uno	HN-237	Drug_246	0.9307	0.0184	0.923	0	12
Uno	HN-237	Drug_237	0.8346	0.0334	0.823	0	12
Uno	HN-237	Drug_720	0.9551	0.0188	0.816	0	12
Uno	HN-237	Drug_859	0.9559	0.0162	0.966	0	12
Uno	HN-237	JNK-IN-8	0.8999	0.028	0.817	0	12
Uno	HN-237	Drug_908	0.4952	0.0709	0.576	0	12
Uno	HN-237	Drug_384	0.8108	0.0488	0.837	0	12
Uno	HN-237	Drug_42	0.9351	0.0202	0.818	0	12
Uno	HN-237	Drug_293	0.9599	0.0198	0.981	0	12
Uno	HN-237	Drug_1220	0.8756	0.0362	0.88	0	12
Uno	HN-237	Drug_728	0.6108	0.031	0.575	0	12
Uno	HN-237	Drug_538	0.7318	0.0641	0.745	0	12
Uno	HN-237	Drug_984	0.8092	0.031	0.806	0	12
Uno	HN-237	Drug_1168	0.8279	0.0412	0.762	0	12
Uno	HN-237	Drug_988	0.4022	0.032	0.335	0	12
Uno	HN-237	Drug_1078	0.5698	0.0708	0.532	0	12
Uno	HN-237	Drug_572	0.6776	0.0553	0.733	0	12
Uno	HN-237	Drug_194	0.3947	0.0662	0.366	0	12
Uno	CO-153	Drug_601	0.9576	0.0191	0.996	0	12
Uno	CO-153	Drug_293	0.9767	0.0262	0.999	0	12
Uno	CO-153	Drug_237	0.9287	0.0165	0.945	0	12
Uno	CO-153	JNK-IN-8	0.9093	0.0171	0.932	0	12
Uno	CO-153	Drug_908	0.54	0.1147	0.624	0	12
Uno	CO-153	Drug_883	0.9199	0.0237	0.941	0	12
Uno	CO-153	Drug_731	0.9595	0.0183	0.988	0	12
Uno	CO-153	Drug_384	0.8824	0.0354	0.627	0	12
Uno	CO-153	Drug_1078	0.784	0.0875	0.849	0	12
Uno	CO-153	Drug_988	0.3962	0.0506	0.57	0	12
